"행정구역별","성별","연령별",2015,2015,2015,2015,2015,2015
"울산광역시","계","45~49세",9636,7862,7538,164,160,1774
"울산광역시","계","50~54세",10063,7908,7706,124,78,2155
"울산광역시","계","55~59세",10571,7243,7067,123,53,3328
"울산광역시","계","60~64세",8985,4506,4237,191,78,4479
"울산광역시","계","65~69세",6666,1926,1761,125,40,4740
"울산광역시","계","70세 이상",15872,1974,1727,229,18,13898
"울산광역시","남자","합계",53657,42562,41546,504,512,11095
"울산광역시","남자","15~19세",230,136,100,36,,94
"울산광역시","남자","20~24세",2408,1404,1284,115,5,1004
"울산광역시","남자","25~29세",5889,5017,4874,101,42,872
"울산광역시","남자","30~34세",7516,6932,6850,43,39,584
"울산광역시","남자","35~39세",6282,5725,5622,5,98,557
"울산광역시","남자","40~44세",6388,5731,5591,46,94,657
"울산광역시","남자","45~49세",5690,5068,4939,37,92,622
"울산광역시","남자","50~54세",5599,4839,4762,26,51,760
"울산광역시","남자","55~59세",5024,4056,3990,34,32,968
"울산광역시","남자","60~64세",3472,2242,2193,18,31,1230
"울산광역시","남자","65~69세",2168,827,793,12,22,1341
"울산광역시","남자","70세 이상",2991,585,548,31,6,2406
"울산광역시","여자","합계",50014,23758,22181,1168,409,26256
"울산광역시","여자","15~19세",262,81,54,21,6,181
"울산광역시","여자","20~24세",2044,1198,1038,137,23,846
"울산광역시","여자","25~29세",2636,2268,2204,40,24,368
"울산광역시","여자","30~34세",2756,2222,2100,71,51,534
"울산광역시","여자","35~39세",2508,1930,1853,37,40,578
"울산광역시","여자","40~44세",2959,2257,2121,64,72,702
"울산광역시","여자","45~49세",3946,2794,2599,127,68,1152
"울산광역시","여자","50~54세",4464,3069,2944,98,27,1395
"울산광역시","여자","55~59세",5547,3187,3077,89,21,2360
"울산광역시","여자","60~64세",5513,2264,2044,173,47,3249
"울산광역시","여자","65~69세",4498,1099,968,113,18,3399
"울산광역시","여자","70세 이상",12881,1389,1179,198,12,11492
"세종특별자치시","계","합계",21909,12237,11243,858,136,9672
"세종특별자치시","계","15~19세",807,83,32,51,,724
"세종특별자치시","계","20~24세",3810,886,538,342,6,2924
"세종특별자치시","계","25~29세",2495,1612,1487,119,6,883
"세종특별자치시","계","30~34세",1749,1558,1501,45,12,191
"세종특별자치시","계","35~39세",1489,1316,1257,32,27,173
"세종특별자치시","계","40~44세",1476,1337,1283,23,31,139
"세종특별자치시","계","45~49세",1647,1405,1361,33,11,242
"세종특별자치시","계","50~54세",1559,1264,1218,21,25,295
"세종특별자치시","계","55~59세",1574,1191,1123,55,13,383
"세종특별자치시","계","60~64세",1044,612,565,47,,432
"세종특별자치시","계","65~69세",792,324,302,17,5,468
"세종특별자치시","계","70세 이상",3467,649,576,73,,2818
"세종특별자치시","남자","합계",10513,6583,6156,347,80,3930
"세종특별자치시","남자","15~19세",417,27,14,13,,390
"세종특별자치시","남자","20~24세",2068,319,162,157,,1749
"세종특별자치시","남자","25~29세",1506,786,703,77,6,720
"세종특별자치시","남자","30~34세",970,880,839,29,12,90
"세종특별자치시","남자","35~39세",839,767,753,7,7,72
"세종특별자치시","남자","40~44세",888,830,812,5,13,58
"세종특별자치시","남자","45~49세",896,835,823,2,10,61
"세종특별자치시","남자","50~54세",874,804,778,6,20,70
"세종특별자치시","남자","55~59세",800,667,650,10,7,133
"세종특별자치시","남자","60~64세",437,356,340,16,,81
"세종특별자치시","남자","65~69세",270,160,149,6,5,110
"세종특별자치시","남자","70세 이상",548,152,133,19,,396
"세종특별자치시","여자","합계",11396,5654,5087,511,56,5742
"세종특별자치시","여자","15~19세",390,56,18,38,,334
"세종특별자치시","여자","20~24세",1742,567,376,185,6,1175
"세종특별자치시","여자","25~29세",989,826,784,42,,163
"세종특별자치시","여자","30~34세",779,678,662,16,,101
"세종특별자치시","여자","35~39세",650,549,504,25,20,101
"세종특별자치시","여자","40~44세",588,507,471,18,18,81
"세종특별자치시","여자","45~49세",751,570,538,31,1,181
"세종특별자치시","여자","50~54세",685,460,440,15,5,225
"세종특별자치시","여자","55~59세",774,524,473,45,6,250
"세종특별자치시","여자","60~64세",607,256,225,31,,351
"세종특별자치시","여자","65~69세",522,164,153,11,,358
"세종특별자치시","여자","70세 이상",2919,497,443,54,,2422
"경기도","계","합계",1028077,632050,602293,20273,9484,396027
"경기도","계","15~19세",7261,2046,1151,884,11,5215
"경기도","계","20~24세",49649,27359,22710,4335,314,22290
"경기도","계","25~29세",89528,75211,72207,2159,845,14317
"경기도","계","30~34세",102404,89823,86966,1423,1434,12581
"경기도","계","35~39세",90096,77742,75333,1142,1267,12354
"경기도","계","40~44세",95657,79732,77039,1294,1399,15925
"경기도","계","45~49세",92063,74029,71598,1432,999,18034
"경기도","계","50~54세",91182,68443,65882,1388,1173,22739
"경기도","계","55~59세",93524,60773,58095,1647,1031,32751
"경기도","계","60~64세",70112,36594,34489,1579,526,33518
"경기도","계","65~69세",64396,19760,18589,928,243,44636
"경기도","계","70세 이상",182205,20538,18234,2062,242,161667
"경기도","남자","합계",506841,379986,366874,7557,5555,126855
"경기도","남자","15~19세",3558,924,560,353,11,2634
"경기도","남자","20~24세",23394,11511,9390,1999,122,11883
"경기도","남자","25~29세",53755,44742,42946,1334,462,9013
"경기도","남자","30~34세",67235,60979,59594,626,759,6256
"경기도","남자","35~39세",58608,52718,51560,444,714,5890
"경기도","남자","40~44세",61307,53382,52046,464,872,7925
"경기도","남자","45~49세",55948,47317,46301,448,568,8631
"경기도","남자","50~54세",51031,41394,40227,421,746,9637
"경기도","남자","55~59세",45213,32944,31862,443,639,12269
"경기도","남자","60~64세",28154,17847,17073,402,372,10307
"경기도","남자","65~69세",20884,9352,8935,273,144,11532
"경기도","남자","70세 이상",37754,6876,6380,350,146,30878
"경기도","여자","합계",521236,252064,235419,12716,3929,269172
"경기도","여자","15~19세",3703,1122,591,531,,2581
"경기도","여자","20~24세",26255,15848,13320,2336,192,10407
"경기도","여자","25~29세",35773,30469,29261,825,383,5304
"경기도","여자","30~34세",35169,28844,27372,797,675,6325
"경기도","여자","35~39세",31488,25024,23773,698,553,6464
"경기도","여자","40~44세",34350,26350,24993,830,527,8000
"경기도","여자","45~49세",36115,26712,25297,984,431,9403
"경기도","여자","50~54세",40151,27049,25655,967,427,13102
"경기도","여자","55~59세",48311,27829,26233,1204,392,20482
"경기도","여자","60~64세",41958,18747,17416,1177,154,23211
"경기도","여자","65~69세",43512,10408,9654,655,99,33104
"경기도","여자","70세 이상",144451,13662,11854,1712,96,130789
"강원도","계","합계",189646,95579,89126,5267,1186,94067
"강원도","계","15~19세",2894,418,163,255,,2476
"강원도","계","20~24세",16077,4123,2510,1593,20,11954
"강원도","계","25~29세",11029,8030,7676,301,53,2999
"강원도","계","30~34세",9491,8111,7932,115,64,1380
"강원도","계","35~39세",8454,7283,7046,114,123,1171
"강원도","계","40~44세",9923,8279,8007,144,128,1644
"강원도","계","45~49세",12502,10008,9717,166,125,2494
"강원도","계","50~54세",16573,12260,11850,260,150,4313
"강원도","계","55~59세",18567,12314,11839,295,180,6253
"강원도","계","60~64세",15657,8438,8003,332,103,7219
"강원도","계","65~69세",14444,5367,4873,384,110,9077
"강원도","계","70세 이상",54035,10948,9510,1308,130,43087
"강원도","남자","합계",82507,50790,48037,2075,678,31717
"강원도","남자","15~19세",1844,245,102,143,,1599
"강원도","남자","20~24세",9628,1927,985,932,10,7701
"강원도","남자","25~29세",7018,4634,4382,215,37,2384
"강원도","남자","30~34세",5867,5162,5066,61,35,705
"강원도","남자","35~39세",5220,4686,4607,25,54,534
"강원도","남자","40~44세",6399,5578,5413,80,85,821
"강원도","남자","45~49세",7464,6351,6206,65,80,1113
"강원도","남자","50~54세",8989,7124,6919,122,83,1865
"강원도","남자","55~59세",9068,6566,6336,126,104,2502
"강원도","남자","60~64세",6436,3905,3769,62,74,2531
"강원도","남자","65~69세",4572,2117,1995,72,50,2455
"강원도","남자","70세 이상",10002,2495,2257,172,66,7507
"강원도","여자","합계",107139,44789,41089,3192,508,62350
"강원도","여자","15~19세",1050,173,61,112,,877
"강원도","여자","20~24세",6449,2196,1525,661,10,4253
"강원도","여자","25~29세",4011,3396,3294,86,16,615
"강원도","여자","30~34세",3624,2949,2866,54,29,675
"강원도","여자","35~39세",3234,2597,2439,89,69,637
"강원도","여자","40~44세",3524,2701,2594,64,43,823
"강원도","여자","45~49세",5038,3657,3511,101,45,1381
"강원도","여자","50~54세",7584,5136,4931,138,67,2448
"강원도","여자","55~59세",9499,5748,5503,169,76,3751
"강원도","여자","60~64세",9221,4533,4234,270,29,4688
"강원도","여자","65~69세",9872,3250,2878,312,60,6622
"강원도","여자","70세 이상",44033,8453,7253,1136,64,35580
"충청북도","계","합계",173805,90008,84749,4038,1221,83797
"충청북도","계","15~19세",2806,487,290,197,,2319
"충청북도","계","20~24세",14864,4568,3495,1022,51,10296
"충청북도","계","25~29세",13974,10712,10301,352,59,3262
"충청북도","계","30~34세",11472,9947,9685,153,109,1525
"충청북도","계","35~39세",9215,7768,7460,136,172,1447
"충청북도","계","40~44세",10104,8459,8227,157,75,1645
"충청북도","계","45~49세",11831,9451,9138,177,136,2380
"충청북도","계","50~54세",13584,10011,9581,288,142,3573
"충청북도","계","55~59세",14943,9967,9472,355,140,4976
"충청북도","계","60~64세",12899,6893,6484,274,135,6006
"충청북도","계","65~69세",11020,4011,3706,234,71,7009
"충청북도","계","70세 이상",47093,7734,6910,693,131,39359
"충청북도","남자","합계",76628,49830,47602,1576,652,26798
"충청북도","남자","15~19세",1602,231,120,111,,1371
"충청북도","남자","20~24세",7937,1880,1335,510,35,6057
"충청북도","남자","25~29세",8713,6319,6066,228,25,2394
"충청북도","남자","30~34세",7290,6576,6429,102,45,714
"충청북도","남자","35~39세",6062,5291,5105,85,101,771
"충청북도","남자","40~44세",6387,5526,5438,45,43,861
"충청북도","남자","45~49세",7028,5945,5830,50,65,1083
"충청북도","남자","50~54세",7303,5847,5688,81,78,1456
"충청북도","남자","55~59세",7317,5398,5191,124,83,1919
"충청북도","남자","60~64세",4949,3075,2917,75,83,1874
"충청북도","남자","65~69세",3621,1683,1575,64,44,1938
"충청북도","남자","70세 이상",8419,2059,1908,101,50,6360
"충청북도","여자","합계",97177,40178,37147,2462,569,56999
"충청북도","여자","15~19세",1204,256,170,86,,948
"충청북도","여자","20~24세",6927,2688,2160,512,16,4239
"충청북도","여자","25~29세",5261,4393,4235,124,34,868
"충청북도","여자","30~34세",4182,3371,3256,51,64,811
"충청북도","여자","35~39세",3153,2477,2355,51,71,676
"충청북도","여자","40~44세",3717,2933,2789,112,32,784
"충청북도","여자","45~49세",4803,3506,3308,127,71,1297
"충청북도","여자","50~54세",6281,4164,3893,207,64,2117
"충청북도","여자","55~59세",7626,4569,4281,231,57,3057
"충청북도","여자","60~64세",7950,3818,3567,199,52,4132
"충청북도","여자","65~69세",7399,2328,2131,170,27,5071
"충청북도","여자","70세 이상",38674,5675,5002,592,81,32999
"충청남도","계","합계",235777,135715,128217,6137,1361,100062
"충청남도","계","15~19세",3699,914,468,431,15,2785
"충청남도","계","20~24세",20237,7712,5941,1708,63,12525
"충청남도","계","25~29세",19275,16028,15406,472,150,3247
"충청남도","계","30~34세",16461,14894,14599,141,154,1567
"충청남도","계","35~39세",13316,11598,11401,84,113,1718
"충청남도","계","40~44세",13589,11854,11595,112,147,1735
"충청남도","계","45~49세",14125,11772,11495,171,106,2353
"충청남도","계","50~54세",17621,13776,13350,264,162,3845
"충청남도","계","55~59세",18723,13693,13198,342,153,5030
"충청남도","계","60~64세",14954,8878,8471,318,89,6076
"충청남도","계","65~69세",16332,7553,7026,458,69,8779
"충청남도","계","70세 이상",67445,17043,15267,1636,140,50402
"충청남도","남자","합계",101654,74028,71441,1922,665,27626
"충청남도","남자","15~19세",1599,351,165,178,8,1248
"충청남도","남자","20~24세",9599,3064,2294,743,27,6535
"충청남도","남자","25~29세",11851,9687,9277,349,61,2164
"충청남도","남자","30~34세",11441,10736,10609,64,63,705
"충청남도","남자","35~39세",9489,8659,8596,17,46,830
"충청남도","남자","40~44세",9100,8323,8193,51,79,777
"충청남도","남자","45~49세",8519,7550,7430,49,71,969
"충청남도","남자","50~54세",9957,8462,8306,50,106,1495
"충청남도","남자","55~59세",8825,7095,6920,98,77,1730
"충청남도","남자","60~64세",5925,3983,3869,58,56,1942
"충청남도","남자","65~69세",4770,2492,2387,78,27,2278
"충청남도","남자","70세 이상",10579,3626,3395,187,44,6953
"충청남도","여자","합계",134123,61687,56776,4215,696,72436
"충청남도","여자","15~19세",2100,563,303,253,7,1537
"충청남도","여자","20~24세",10638,4648,3647,965,36,5990
"충청남도","여자","25~29세",7424,6341,6129,123,89,1083
"충청남도","여자","30~34세",5020,4158,3990,77,91,862
"충청남도","여자","35~39세",3827,2939,2805,67,67,888
"충청남도","여자","40~44세",4489,3531,3402,61,68,958
"충청남도","여자","45~49세",5606,4222,4065,122,35,1384
"충청남도","여자","50~54세",7664,5314,5044,214,56,2350
"충청남도","여자","55~59세",9898,6598,6278,244,76,3300
"충청남도","여자","60~64세",9029,4895,4602,260,33,4134
"충청남도","여자","65~69세",11562,5061,4639,380,42,6501
"충청남도","여자","70세 이상",56866,13417,11872,1449,96,43449
"전라북도","계","합계",215497,95612,89151,5217,1244,119885
"전라북도","계","15~19세",2662,279,133,146,,2383
"전라북도","계","20~24세",15204,4026,2944,1047,35,11178
"전라북도","계","25~29세",12459,8393,7906,414,73,4066
"전라북도","계","30~34세",11196,9021,8735,161,125,2175
"전라북도","계","35~39세",10205,8249,7983,179,87,1956
"전라북도","계","40~44세",10803,8581,8343,130,108,2222
"전라북도","계","45~49세",12774,9535,9208,191,136,3239
"전라북도","계","50~54세",15361,10685,10297,225,163,4676
"전라북도","계","55~59세",17910,10942,10437,328,177,6968
"전라북도","계","60~64세",16060,7760,7199,434,127,8300
"전라북도","계","65~69세",17945,5988,5514,420,54,11957
"전라북도","계","70세 이상",72918,12153,10452,1542,159,60765
"전라북도","남자","합계",82211,48415,46157,1562,696,33796
"전라북도","남자","15~19세",1400,103,56,47,,1297
"전라북도","남자","20~24세",8270,1546,1035,497,14,6724
"전라북도","남자","25~29세",7551,4711,4378,290,43,2840
"전라북도","남자","30~34세",7011,5823,5691,65,67,1188
"전라북도","남자","35~39세",6644,5601,5464,81,56,1043
"전라북도","남자","40~44세",6912,5792,5676,39,77,1120
"전라북도","남자","45~49세",7349,5947,5777,71,99,1402
"전라북도","남자","50~54세",8268,6272,6077,88,107,1996
"전라북도","남자","55~59세",7896,5340,5174,66,100,2556
"전라북도","남자","60~64세",5797,3292,3119,105,68,2505
"전라북도","남자","65~69세",4881,1877,1784,66,27,3004
"전라북도","남자","70세 이상",10232,2111,1926,147,38,8121
"전라북도","여자","합계",133286,47197,42994,3655,548,86089
"전라북도","여자","15~19세",1262,176,77,99,,1086
"전라북도","여자","20~24세",6934,2480,1909,550,21,4454
"전라북도","여자","25~29세",4908,3682,3528,124,30,1226
"전라북도","여자","30~34세",4185,3198,3044,96,58,987
"전라북도","여자","35~39세",3561,2648,2519,98,31,913
"전라북도","여자","40~44세",3891,2789,2667,91,31,1102
"전라북도","여자","45~49세",5425,3588,3431,120,37,1837
"전라북도","여자","50~54세",7093,4413,4220,137,56,2680
"전라북도","여자","55~59세",10014,5602,5263,262,77,4412
"전라북도","여자","60~64세",10263,4468,4080,329,59,5795
"전라북도","여자","65~69세",13064,4111,3730,354,27,8953
"전라북도","여자","70세 이상",62686,10042,8526,1395,121,52644
"전라남도","계","합계",219463,106215,100502,4657,1056,113248
"전라남도","계","15~19세",1076,270,202,68,,806
"전라남도","계","20~24세",5750,2366,2032,312,22,3384
"전라남도","계","25~29세",7624,6108,5950,102,56,1516
"전라남도","계","30~34세",9291,7860,7652,94,114,1431
"전라남도","계","35~39세",8064,6915,6715,134,66,1149
"전라남도","계","40~44세",9505,7871,7594,160,117,1634
"전라남도","계","45~49세",12007,9244,8925,227,92,2763
"전라남도","계","50~54세",15661,11764,11417,247,100,3897
"전라남도","계","55~59세",17866,11650,11230,312,108,6216
"전라남도","계","60~64세",15904,8858,8405,352,101,7046
"전라남도","계","65~69세",19779,9039,8323,636,80,10740
"전라남도","계","70세 이상",96936,24270,22057,2013,200,72666
"전라남도","남자","합계",72546,48482,46812,1100,570,24064
"전라남도","남자","15~19세",577,161,135,26,,416
"전라남도","남자","20~24세",2810,942,778,161,3,1868
"전라남도","남자","25~29세",4425,3504,3399,64,41,921
"전라남도","남자","30~34세",6104,5458,5312,68,78,646
"전라남도","남자","35~39세",5584,4976,4880,50,46,608
"전라남도","남자","40~44세",6373,5525,5382,54,89,848
"전라남도","남자","45~49세",7128,5834,5665,105,64,1294
"전라남도","남자","50~54세",8450,6841,6656,105,80,1609
"전라남도","남자","55~59세",8428,6097,5908,116,73,2331
"전라남도","남자","60~64세",5806,3458,3328,87,43,2348
"전라남도","남자","65~69세",5049,2338,2229,74,35,2711
"전라남도","남자","70세 이상",11812,3348,3140,190,18,8464
"전라남도","여자","합계",146917,57733,53690,3557,486,89184
"전라남도","여자","15~19세",499,109,67,42,,390
"전라남도","여자","20~24세",2940,1424,1254,151,19,1516
"전라남도","여자","25~29세",3199,2604,2551,38,15,595
"전라남도","여자","30~34세",3187,2402,2340,26,36,785
"전라남도","여자","35~39세",2480,1939,1835,84,20,541
"전라남도","여자","40~44세",3132,2346,2212,106,28,786
"전라남도","여자","45~49세",4879,3410,3260,122,28,1469
"전라남도","여자","50~54세",7211,4923,4761,142,20,2288
"전라남도","여자","55~59세",9438,5553,5322,196,35,3885
"전라남도","여자","60~64세",10098,5400,5077,265,58,4698
"전라남도","여자","65~69세",14730,6701,6094,562,45,8029
"전라남도","여자","70세 이상",85124,20922,18917,1823,182,64202
"경상북도","계","합계",325347,164752,157173,5900,1679,160595
"경상북도","계","15~19세",3814,832,604,206,22,2982
"경상북도","계","20~24세",22832,7971,6723,1177,71,14861
"경상북도","계","25~29세",20758,15965,15494,323,148,4793
"경상북도","계","30~34세",19014,16360,16000,181,179,2654
"경상북도","계","35~39세",15298,12850,12572,111,167,2448
"경상북도","계","40~44세",16324,13529,13114,237,178,2795
"경상북도","계","45~49세",20035,16001,15541,239,221,4034
"경상북도","계","50~54세",23432,17274,16777,291,206,6158
"경상북도","계","55~59세",27198,18172,17601,409,162,9026
"경상북도","계","60~64세",24659,13514,12936,448,130,11145
"경상북도","계","65~69세",24484,9961,9426,473,62,14523
"경상북도","계","70세 이상",107499,22323,20385,1805,133,85176
"경상북도","남자","합계",123302,82518,80051,1638,829,40784
"경상북도","남자","15~19세",1970,402,307,81,14,1568
"경상북도","남자","20~24세",11295,2997,2419,550,28,8298
"경상북도","남자","25~29세",12546,9329,9053,215,61,3217
"경상북도","남자","30~34세",12367,10980,10774,100,106,1387
"경상북도","남자","35~39세",10050,8827,8729,39,59,1223
"경상북도","남자","40~44세",10336,9093,8909,79,105,1243
"경상북도","남자","45~49세",11499,9654,9463,66,125,1845
"경상북도","남자","50~54세",12135,9631,9411,120,100,2504
"경상북도","남자","55~59세",12022,8990,8800,109,81,3032
"경상북도","남자","60~64세",8471,5245,5085,90,70,3226
"경상북도","남자","65~69세",6270,3172,3067,62,43,3098
"경상북도","남자","70세 이상",14341,4198,4034,127,37,10143
"경상북도","여자","합계",202045,82234,77122,4262,850,119811
"경상북도","여자","15~19세",1844,430,297,125,8,1414
"경상북도","여자","20~24세",11537,4974,4304,627,43,6563
"경상북도","여자","25~29세",8212,6636,6441,108,87,1576
"경상북도","여자","30~34세",6647,5380,5226,81,73,1267
"경상북도","여자","35~39세",5248,4023,3843,72,108,1225
"경상북도","여자","40~44세",5988,4436,4205,158,73,1552
"경상북도","여자","45~49세",8536,6347,6078,173,96,2189
"경상북도","여자","50~54세",11297,7643,7366,171,106,3654
"경상북도","여자","55~59세",15176,9182,8801,300,81,5994
"경상북도","여자","60~64세",16188,8269,7851,358,60,7919
"경상북도","여자","65~69세",18214,6789,6359,411,19,11425
"경상북도","여자","70세 이상",93158,18125,16351,1678,96,75033
"경상남도","계","합계",346889,186849,178621,6193,2035,160040
"경상남도","계","15~19세",2551,660,446,214,,1891
"경상남도","계","20~24세",13784,6388,5289,1012,87,7396
"경상남도","계","25~29세",19683,15915,15419,369,127,3768
"경상남도","계","30~34세",23014,20131,19717,161,253,2883
"경상남도","계","35~39세",21174,18102,17716,160,226,3072
"경상남도","계","40~44세",22824,18717,18390,182,145,4107
"경상남도","계","45~49세",25546,20349,19772,271,306,5197
"경상남도","계","50~54세",30206,22131,21490,349,292,8075
"경상남도","계","55~59세",32636,20910,20162,550,198,11726
"경상남도","계","60~64세",28358,14489,13739,561,189,13869
"경상남도","계","65~69세",26787,9820,9134,620,66,16967
"경상남도","계","70세 이상",100326,19237,17347,1744,146,81089
"경상남도","남자","합계",143218,101538,98487,1911,1140,41680
"경상남도","남자","15~19세",1236,353,274,79,,883
"경상남도","남자","20~24세",6967,2875,2273,549,53,4092
"경상남도","남자","25~29세",12142,9641,9338,267,36,2501
"경상남도","남자","30~34세",15638,14082,13904,67,111,1556
"경상남도","남자","35~39세",14574,13060,12834,86,140,1514
"경상남도","남자","40~44세",14780,12747,12593,52,102,2033
"경상남도","남자","45~49세",14793,12483,12149,100,234,2310
"경상남도","남자","50~54세",16241,12722,12417,138,167,3519
"경상남도","남자","55~59세",14871,10598,10323,145,130,4273
"경상남도","남자","60~64세",10792,6397,6126,153,118,4395
"경상남도","남자","65~69세",7445,3282,3113,133,36,4163
"경상남도","남자","70세 이상",13739,3298,3143,142,13,10441
"경상남도","여자","합계",203671,85311,80134,4282,895,118360
"경상남도","여자","15~19세",1315,307,172,135,,1008
"경상남도","여자","20~24세",6817,3513,3016,463,34,3304
"경상남도","여자","25~29세",7541,6274,6081,102,91,1267
"경상남도","여자","30~34세",7376,6049,5813,94,142,1327
"경상남도","여자","35~39세",6600,5042,4882,74,86,1558
"경상남도","여자","40~44세",8044,5970,5797,130,43,2074
"경상남도","여자","45~49세",10753,7866,7623,171,72,2887
"경상남도","여자","50~54세",13965,9409,9073,211,125,4556
"경상남도","여자","55~59세",17765,10312,9839,405,68,7453
"경상남도","여자","60~64세",17566,8092,7613,408,71,9474
"경상남도","여자","65~69세",19342,6538,6021,487,30,12804
"경상남도","여자","70세 이상",86587,15939,14204,1602,133,70648
"제주특별자치도","계","합계",58520,35939,33745,1682,512,22581
"제주특별자치도","계","15~19세",477,136,95,41,,341
"제주특별자치도","계","20~24세",1890,1223,937,265,21,667
"제주특별자치도","계","25~29세",3176,2705,2585,98,22,471
"제주특별자치도","계","30~34세",3646,3149,3088,36,25,497
"제주특별자치도","계","35~39세",3785,3149,3031,55,63,636
"제주특별자치도","계","40~44세",4755,3948,3828,59,61,807
"제주특별자치도","계","45~49세",5497,4566,4388,88,90,931
"제주특별자치도","계","50~54세",5550,4354,4163,123,68,1196
"제주특별자치도","계","55~59세",5769,4140,3939,142,59,1629
"제주특별자치도","계","60~64세",4292,2601,2460,118,23,1691
"제주특별자치도","계","65~69세",4154,2043,1850,155,38,2111
"제주특별자치도","계","70세 이상",15529,3925,3381,502,42,11604
"제주특별자치도","남자","합계",23962,17827,17041,506,280,6135
"제주특별자치도","남자","15~19세",240,44,30,14,,196
"제주특별자치도","남자","20~24세",689,387,292,79,16,302
"제주특별자치도","남자","25~29세",1666,1432,1358,66,8,234
"제주특별자치도","남자","30~34세",2115,1898,1865,19,14,217
"제주특별자치도","남자","35~39세",2027,1815,1754,25,36,212
"제주특별자치도","남자","40~44세",2784,2395,2340,23,32,389
"제주특별자치도","남자","45~49세",3085,2661,2587,29,45,424
"제주특별자치도","남자","50~54세",2942,2450,2351,70,29,492
"제주특별자치도","남자","55~59세",2813,2144,2033,63,48,669
"제주특별자치도","남자","60~64세",1885,1253,1170,60,23,632
"제주특별자치도","남자","65~69세",1248,642,597,26,19,606
"제주특별자치도","남자","70세 이상",2468,706,664,32,10,1762
"제주특별자치도","여자","합계",34558,18112,16704,1176,232,16446
"제주특별자치도","여자","15~19세",237,92,65,27,,145
"제주특별자치도","여자","20~24세",1201,836,645,186,5,365
"제주특별자치도","여자","25~29세",1510,1273,1227,32,14,237
"제주특별자치도","여자","30~34세",1531,1251,1223,17,11,280
"제주특별자치도","여자","35~39세",1758,1334,1277,30,27,424
"제주특별자치도","여자","40~44세",1971,1553,1488,36,29,418
"제주특별자치도","여자","45~49세",2412,1905,1801,59,45,507
"제주특별자치도","여자","50~54세",2608,1904,1812,53,39,704
"제주특별자치도","여자","55~59세",2956,1996,1906,79,11,960
"제주특별자치도","여자","60~64세",2407,1348,1290,58,,1059
"제주특별자치도","여자","65~69세",2906,1401,1253,129,19,1505
"제주특별자치도","여자","70세 이상",13061,3219,2717,470,32,9842
