"행정구역별","성별","연령별",2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
"대구광역시","남자","50~54",10462,2312,1567,1310,1135,2573,742,395,180,248,
"대구광역시","남자","55~59",9692,1920,1220,999,1129,2306,918,532,442,226,
"대구광역시","남자","60~64",7361,1034,866,601,788,1916,798,472,435,451,
"대구광역시","남자","65~69",5124,608,449,354,431,1351,566,493,458,414,
"대구광역시","남자","70~74",4389,448,307,325,337,1183,495,353,313,628,
"대구광역시","남자","75세 이상",5403,365,345,321,316,1282,706,484,529,1055,
"대구광역시","여자","합계",138455,25591,17049,11948,12515,28080,13716,8716,8123,12717,
"대구광역시","여자","20세 미만",1737,1328,257,32,63,24,30,3,,,
"대구광역시","여자","20~24",9307,4805,2629,843,589,368,39,17,12,5,
"대구광역시","여자","25~29",6903,2958,1723,935,643,466,66,40,32,40,
"대구광역시","여자","30~34",6585,2108,1496,1005,761,1059,87,40,17,12,
"대구광역시","여자","35~39",5981,1732,1073,883,819,1163,143,70,50,48,
"대구광역시","여자","40~44",7105,1862,1240,1032,914,1517,344,124,39,33,
"대구광역시","여자","45~49",7882,1727,1283,846,919,1952,674,335,84,62,
"대구광역시","여자","50~54",10388,1796,1393,1068,1321,2775,1197,467,258,113,
"대구광역시","여자","55~59",13155,1805,1330,1226,1353,3522,1674,1133,714,398,
"대구광역시","여자","60~64",13120,1454,987,1048,1195,3299,1796,1292,1033,1016,
"대구광역시","여자","65~69",13575,1131,951,811,1034,2976,1925,1410,1505,1832,
"대구광역시","여자","70~74",15137,1091,978,806,1151,3421,2045,1371,1590,2684,
"대구광역시","여자","75세 이상",27580,1794,1709,1413,1753,5538,3696,2414,2789,6474,
"인천광역시","계","합계",243261,61632,35515,23891,26049,47462,16954,10319,8428,13011,
"인천광역시","계","20세 미만",1944,1440,224,72,83,87,25,13,,,
"인천광역시","계","20~24",11675,6328,3202,788,759,377,107,75,39,,
"인천광역시","계","25~29",17905,8304,4206,1928,1693,1263,194,126,121,70,
"인천광역시","계","30~34",21658,8317,4407,2792,2723,2478,398,285,172,86,
"인천광역시","계","35~39",20266,6742,3807,2497,2748,3289,633,269,151,130,
"인천광역시","계","40~44",21391,6259,3643,2526,3062,4215,893,438,201,154,
"인천광역시","계","45~49",21275,5655,3148,2451,2666,4742,1370,676,397,170,
"인천광역시","계","50~54",23813,5094,3423,2498,3019,5825,1827,1124,566,437,
"인천광역시","계","55~59",24659,4747,3028,2495,2632,6524,2284,1172,935,842,
"인천광역시","계","60~64",18318,2826,1882,1629,1657,4853,2126,1291,1073,981,
"인천광역시","계","65~69",16498,1929,1478,1386,1667,3870,1908,1241,1116,1903,
"인천광역시","계","70~74",15592,1601,1325,1257,1319,3479,1746,1101,1363,2401,
"인천광역시","계","75세 이상",28267,2390,1742,1572,2021,6460,3443,2508,2294,5837,
"인천광역시","남자","합계",118296,34898,19571,12253,13169,22108,6765,3724,2670,3138,
"인천광역시","남자","20세 미만",936,682,117,25,57,37,5,13,,,
"인천광역시","남자","20~24",5657,3153,1545,313,334,175,70,50,17,,
"인천광역시","남자","25~29",10378,5046,2386,1037,918,656,118,86,76,55,
"인천광역시","남자","30~34",13574,5278,2794,1662,1709,1480,277,175,135,64,
"인천광역시","남자","35~39",12831,4316,2292,1532,1638,2224,461,189,95,84,
"인천광역시","남자","40~44",13889,4092,2428,1524,2045,2651,595,304,144,106,
"인천광역시","남자","45~49",12892,3529,1930,1441,1522,2895,811,418,212,134,
"인천광역시","남자","50~54",13938,3135,2115,1506,1567,3369,1037,593,312,304,
"인천광역시","남자","55~59",12143,2598,1731,1176,1240,3161,898,553,416,370,
"인천광역시","남자","60~64",7776,1377,965,810,760,2016,816,396,365,271,
"인천광역시","남자","65~69",5338,811,483,533,596,1344,585,277,270,439,
"인천광역시","남자","70~74",3970,426,377,383,404,909,503,242,307,419,
"인천광역시","남자","75세 이상",4974,455,408,311,379,1191,589,428,321,892,
"인천광역시","여자","합계",124965,26734,15944,11638,12880,25354,10189,6595,5758,9873,
"인천광역시","여자","20세 미만",1008,758,107,47,26,50,20,,,,
"인천광역시","여자","20~24",6018,3175,1657,475,425,202,37,25,22,,
"인천광역시","여자","25~29",7527,3258,1820,891,775,607,76,40,45,15,
"인천광역시","여자","30~34",8084,3039,1613,1130,1014,998,121,110,37,22,
"인천광역시","여자","35~39",7435,2426,1515,965,1110,1065,172,80,56,46,
"인천광역시","여자","40~44",7502,2167,1215,1002,1017,1564,298,134,57,48,
"인천광역시","여자","45~49",8383,2126,1218,1010,1144,1847,559,258,185,36,
"인천광역시","여자","50~54",9875,1959,1308,992,1452,2456,790,531,254,133,
"인천광역시","여자","55~59",12516,2149,1297,1319,1392,3363,1386,619,519,472,
"인천광역시","여자","60~64",10542,1449,917,819,897,2837,1310,895,708,710,
"인천광역시","여자","65~69",11160,1118,995,853,1071,2526,1323,964,846,1464,
"인천광역시","여자","70~74",11622,1175,948,874,915,2570,1243,859,1056,1982,
"인천광역시","여자","75세 이상",23293,1935,1334,1261,1642,5269,2854,2080,1973,4945,
"광주광역시","계","합계",163354,36066,27031,15370,14653,34480,11056,7420,6752,10526,
"광주광역시","계","20세 미만",2378,1611,448,131,61,84,25,6,12,,
"광주광역시","계","20~24",14039,6524,4839,1237,828,452,86,22,39,12,
"광주광역시","계","25~29",15545,5882,4430,1814,1563,1513,185,77,51,30,
"광주광역시","계","30~34",15143,5096,3484,1942,1884,2156,341,84,100,56,
"광주광역시","계","35~39",13306,3645,2742,1752,1632,2858,375,120,115,67,
"광주광역시","계","40~44",12053,2863,2142,1648,1457,3030,472,221,127,93,
"광주광역시","계","45~49",12152,2583,2112,1336,1335,3385,834,274,110,183,
"광주광역시","계","50~54",13018,2528,1965,1273,1406,3820,993,480,370,183,
"광주광역시","계","55~59",13610,2025,1586,1245,1192,4194,1290,890,679,509,
"광주광역시","계","60~64",10634,1058,1075,778,901,2999,1346,917,810,750,
"광주광역시","계","65~69",10774,758,817,719,696,2812,1372,1026,1154,1420,
"광주광역시","계","70~74",10329,614,523,664,744,2441,1387,979,1100,1877,
"광주광역시","계","75세 이상",20373,879,868,831,954,4736,2350,2324,2085,5346,
"광주광역시","남자","합계",75168,20471,14633,7879,7667,14805,3523,1908,1840,2442,
"광주광역시","남자","20세 미만",1164,813,189,81,19,39,11,,12,,
"광주광역시","남자","20~24",6304,3065,2177,445,313,238,20,15,19,12,
"광주광역시","남자","25~29",8775,3564,2560,995,831,691,55,29,31,19,
"광주광역시","남자","30~34",9190,3222,2168,1125,1227,1152,165,29,56,46,
"광주광역시","남자","35~39",8573,2315,1727,1095,1103,1833,242,95,100,63,
"광주광역시","남자","40~44",7786,1830,1359,1064,961,1940,312,141,94,85,
"광주광역시","남자","45~49",7270,1750,1276,805,827,1832,406,136,91,147,
"광주광역시","남자","50~54",6829,1526,1139,719,820,1810,376,164,138,137,
"광주광역시","남자","55~59",6253,1110,847,687,587,1830,500,277,208,207,
"광주광역시","남자","60~64",4037,576,508,302,365,1152,430,193,271,240,
"광주광역시","남자","65~69",3035,271,334,242,190,878,353,232,210,325,
"광주광역시","남자","70~74",2581,235,172,162,251,640,323,244,223,331,
"광주광역시","남자","75세 이상",3371,194,177,157,173,770,330,353,387,830,
"광주광역시","여자","합계",88186,15595,12398,7491,6986,19675,7533,5512,4912,8084,
"광주광역시","여자","20세 미만",1214,798,259,50,42,45,14,6,,,
"광주광역시","여자","20~24",7735,3459,2662,792,515,214,66,7,20,,
"광주광역시","여자","25~29",6770,2318,1870,819,732,822,130,48,20,11,
"광주광역시","여자","30~34",5953,1874,1316,817,657,1004,176,55,44,10,
"광주광역시","여자","35~39",4733,1330,1015,657,529,1025,133,25,15,4,
"광주광역시","여자","40~44",4267,1033,783,584,496,1090,160,80,33,8,
"광주광역시","여자","45~49",4882,833,836,531,508,1553,428,138,19,36,
"광주광역시","여자","50~54",6189,1002,826,554,586,2010,617,316,232,46,
"광주광역시","여자","55~59",7357,915,739,558,605,2364,790,613,471,302,
"광주광역시","여자","60~64",6597,482,567,476,536,1847,916,724,539,510,
"광주광역시","여자","65~69",7739,487,483,477,506,1934,1019,794,944,1095,
"광주광역시","여자","70~74",7748,379,351,502,493,1801,1064,735,877,1546,
"광주광역시","여자","75세 이상",17002,685,691,674,781,3966,2020,1971,1698,4516,
"대전광역시","계","합계",169024,51692,28604,16200,15557,28374,10130,5766,5366,7335,
"대전광역시","계","20세 미만",4909,4032,644,42,65,85,28,8,5,,
"대전광역시","계","20~24",25297,14498,6996,1871,1245,584,84,10,5,4,
"대전광역시","계","25~29",19117,8712,4813,2243,1933,1233,61,52,48,22,
"대전광역시","계","30~34",14470,5306,3326,1946,1752,1788,143,94,94,21,
"대전광역시","계","35~39",10861,3468,2065,1576,1291,1893,340,66,74,88,
"대전광역시","계","40~44",11806,3602,1947,1468,1524,2371,553,161,99,81,
"대전광역시","계","45~49",11156,2899,1833,1241,1290,2618,723,300,134,118,
"대전광역시","계","50~54",12738,2730,1985,1379,1613,3033,1013,519,318,148,
"대전광역시","계","55~59",13760,2210,1663,1457,1577,3776,1380,719,602,376,
"대전광역시","계","60~64",10995,1399,1081,905,1022,3127,1290,768,843,560,
"대전광역시","계","65~69",9946,1025,776,773,706,2388,1477,869,834,1098,
"대전광역시","계","70~74",8451,689,563,534,535,2064,1070,747,748,1501,
"대전광역시","계","75세 이상",15518,1122,912,765,1004,3414,1968,1453,1562,3318,
"대전광역시","남자","합계",81011,28971,14906,7880,7747,12587,3628,1831,1580,1881,
"대전광역시","남자","20세 미만",2545,2116,319,18,31,48,,8,5,,
"대전광역시","남자","20~24",12007,7209,3179,683,571,331,24,5,5,,
"대전광역시","남자","25~29",11156,5394,2807,1127,1059,619,54,32,48,16,
"대전광역시","남자","30~34",8744,3363,2071,1147,981,990,74,47,50,21,
"대전광역시","남자","35~39",6667,2271,1233,942,729,1092,206,53,69,72,
"대전광역시","남자","40~44",7136,2288,1202,895,862,1345,294,130,65,55,
"대전광역시","남자","45~49",6558,1852,1078,662,786,1494,365,175,76,70,
"대전광역시","남자","50~54",6685,1674,1027,744,905,1483,435,187,147,83,
"대전광역시","남자","55~59",6603,1251,844,727,799,1733,551,288,241,169,
"대전광역시","남자","60~64",4219,700,495,401,413,1133,434,227,237,179,
"대전광역시","남자","65~69",3269,367,251,273,229,947,459,210,229,304,
"대전광역시","남자","70~74",2197,215,181,123,147,632,267,189,145,298,
"대전광역시","남자","75세 이상",3225,271,219,138,235,740,465,280,263,614,
"대전광역시","여자","합계",88013,22721,13698,8320,7810,15787,6502,3935,3786,5454,
"대전광역시","여자","20세 미만",2364,1916,325,24,34,37,28,,,,
"대전광역시","여자","20~24",13290,7289,3817,1188,674,253,60,5,,4,
"대전광역시","여자","25~29",7961,3318,2006,1116,874,614,7,20,,6,
"대전광역시","여자","30~34",5726,1943,1255,799,771,798,69,47,44,,
"대전광역시","여자","35~39",4194,1197,832,634,562,801,134,13,5,16,
"대전광역시","여자","40~44",4670,1314,745,573,662,1026,259,31,34,26,
"대전광역시","여자","45~49",4598,1047,755,579,504,1124,358,125,58,48,
"대전광역시","여자","50~54",6053,1056,958,635,708,1550,578,332,171,65,
"대전광역시","여자","55~59",7157,959,819,730,778,2043,829,431,361,207,
"대전광역시","여자","60~64",6776,699,586,504,609,1994,856,541,606,381,
"대전광역시","여자","65~69",6677,658,525,500,477,1441,1018,659,605,794,
"대전광역시","여자","70~74",6254,474,382,411,388,1432,803,558,603,1203,
"대전광역시","여자","75세 이상",12293,851,693,627,769,2674,1503,1173,1299,2704,
"울산광역시","계","합계",103675,27738,16321,10430,9418,18407,6578,3370,3451,7962,
"울산광역시","계","20세 미만",496,405,60,6,10,8,,,7,,
"울산광역시","계","20~24",4452,2809,1012,277,189,91,19,36,13,6,
"울산광역시","계","25~29",8525,4240,2088,974,650,424,55,19,51,24,
"울산광역시","계","30~34",10272,4162,2375,1332,1044,1025,180,26,60,68,
"울산광역시","계","35~39",8790,3128,1722,1183,991,1381,214,48,47,76,
"울산광역시","계","40~44",9347,2718,1826,1285,1147,1726,433,111,56,45,
"울산광역시","계","45~49",9636,2562,1862,1064,984,2099,589,261,117,98,
"울산광역시","계","50~54",10063,2503,1728,1099,1160,2065,724,321,245,218,
"울산광역시","계","55~59",10571,2013,1254,1103,1143,2704,988,560,425,381,
"울산광역시","계","60~64",8985,1353,936,744,706,2222,1034,605,575,810,
"울산광역시","계","65~69",6666,693,477,471,431,1486,821,497,633,1157,
"울산광역시","계","70~74",5984,486,391,365,445,1360,636,318,414,1569,
"울산광역시","계","75세 이상",9888,666,590,527,518,1816,885,568,808,3510,
"울산광역시","남자","합계",53661,17310,9834,6117,5451,8645,2565,1047,981,1711,
"울산광역시","남자","20세 미만",234,207,19,,,8,,,,,
"울산광역시","남자","20~24",2408,1501,539,145,105,73,13,13,13,6,
"울산광역시","남자","25~29",5889,2935,1404,667,463,297,36,12,51,24,
"울산광역시","남자","30~34",7516,3083,1757,916,807,686,169,20,53,25,
"울산광역시","남자","35~39",6282,2284,1197,848,666,974,193,37,33,50,
"울산광역시","남자","40~44",6388,1933,1230,865,781,1125,327,68,38,21,
"울산광역시","남자","45~49",5690,1646,1055,666,564,1202,328,127,51,51,
"울산광역시","남자","50~54",5599,1490,1041,711,690,1015,258,129,113,152,
"울산광역시","남자","55~59",5024,1140,734,525,581,1179,397,171,144,153,
"울산광역시","남자","60~64",3472,610,405,345,394,826,313,200,123,256,
"울산광역시","남자","65~69",2168,251,201,207,183,574,266,98,137,251,
"울산광역시","남자","70~74",1384,120,136,115,114,341,123,49,87,299,
"울산광역시","남자","75세 이상",1607,110,116,107,103,345,142,123,138,423,
"울산광역시","여자","합계",50014,10428,6487,4313,3967,9762,4013,2323,2470,6251,
"울산광역시","여자","20세 미만",262,198,41,6,10,,,,7,,
"울산광역시","여자","20~24",2044,1308,473,132,84,18,6,23,,,
"울산광역시","여자","25~29",2636,1305,684,307,187,127,19,7,,,
"울산광역시","여자","30~34",2756,1079,618,416,237,339,11,6,7,43,
"울산광역시","여자","35~39",2508,844,525,335,325,407,21,11,14,26,
"울산광역시","여자","40~44",2959,785,596,420,366,601,106,43,18,24,
"울산광역시","여자","45~49",3946,916,807,398,420,897,261,134,66,47,
"울산광역시","여자","50~54",4464,1013,687,388,470,1050,466,192,132,66,
"울산광역시","여자","55~59",5547,873,520,578,562,1525,591,389,281,228,
"울산광역시","여자","60~64",5513,743,531,399,312,1396,721,405,452,554,
"울산광역시","여자","65~69",4498,442,276,264,248,912,555,399,496,906,
"울산광역시","여자","70~74",4600,366,255,250,331,1019,513,269,327,1270,
"울산광역시","여자","75세 이상",8281,556,474,420,415,1471,743,445,670,3087,
"세종특별자치시","계","합계",21909,11117,3157,1243,1232,1381,497,416,424,2442,
"세종특별자치시","계","20세 미만",807,673,62,10,43,6,13,,,,
"세종특별자치시","계","20~24",3810,2678,618,204,214,85,4,5,,2,
"세종특별자치시","계","25~29",2495,1689,478,135,119,58,,9,7,,
"세종특별자치시","계","30~34",1749,1200,288,94,107,50,1,1,6,2,
"세종특별자치시","계","35~39",1489,909,266,104,102,52,24,8,13,11,
"세종특별자치시","계","40~44",1476,897,280,93,57,90,39,8,,12,
"세종특별자치시","계","45~49",1647,942,282,123,94,111,29,26,5,35,
"세종특별자치시","계","50~54",1559,765,269,125,139,106,51,25,16,63,
"세종특별자치시","계","55~59",1574,714,239,91,89,189,61,50,36,105,
"세종특별자치시","계","60~64",1044,298,120,65,73,136,63,64,55,170,
"세종특별자치시","계","65~69",792,152,91,14,55,102,51,60,81,186,
"세종특별자치시","계","70~74",882,96,67,73,49,83,61,55,45,353,
"세종특별자치시","계","75세 이상",2585,104,97,112,91,313,100,105,160,1503,
"세종특별자치시","남자","합계",10513,6113,1670,597,651,593,200,160,63,466,
"세종특별자치시","남자","20세 미만",417,377,16,6,14,,4,,,,
"세종특별자치시","남자","20~24",2068,1470,322,93,123,55,4,1,,,
"세종특별자치시","남자","25~29",1506,941,321,98,97,40,,4,5,,
"세종특별자치시","남자","30~34",970,655,157,46,74,34,1,1,,2,
"세종특별자치시","남자","35~39",839,480,144,57,72,47,20,8,7,4,
"세종특별자치시","남자","40~44",888,527,140,62,45,67,31,6,,10,
"세종특별자치시","남자","45~49",896,521,160,56,30,65,16,18,5,25,
"세종특별자치시","남자","50~54",874,468,148,58,60,58,23,10,7,42,
"세종특별자치시","남자","55~59",800,398,120,48,50,80,23,18,12,51,
"세종특별자치시","남자","60~64",437,147,69,42,26,61,28,13,4,47,
"세종특별자치시","남자","65~69",270,82,42,2,23,30,16,16,7,52,
"세종특별자치시","남자","70~74",200,25,16,15,27,18,16,39,1,43,
"세종특별자치시","남자","75세 이상",348,22,15,14,10,38,18,26,15,190,
"세종특별자치시","여자","합계",11396,5004,1487,646,581,788,297,256,361,1976,
"세종특별자치시","여자","20세 미만",390,296,46,4,29,6,9,,,,
"세종특별자치시","여자","20~24",1742,1208,296,111,91,30,,4,,2,
"세종특별자치시","여자","25~29",989,748,157,37,22,18,,5,2,,
"세종특별자치시","여자","30~34",779,545,131,48,33,16,,,6,,
"세종특별자치시","여자","35~39",650,429,122,47,30,5,4,,6,7,
"세종특별자치시","여자","40~44",588,370,140,31,12,23,8,2,,2,
"세종특별자치시","여자","45~49",751,421,122,67,64,46,13,8,,10,
"세종특별자치시","여자","50~54",685,297,121,67,79,48,28,15,9,21,
"세종특별자치시","여자","55~59",774,316,119,43,39,109,38,32,24,54,
"세종특별자치시","여자","60~64",607,151,51,23,47,75,35,51,51,123,
"세종특별자치시","여자","65~69",522,70,49,12,32,72,35,44,74,134,
"세종특별자치시","여자","70~74",682,71,51,58,22,65,45,16,44,310,
"세종특별자치시","여자","75세 이상",2237,82,82,98,81,275,82,79,145,1313,
"경기도","계","합계",1028089,271231,155792,103084,117278,195272,69082,36753,26633,52964,
"경기도","계","20세 미만",7273,5122,1021,296,362,282,111,62,17,,
"경기도","계","20~24",49649,28778,10948,3724,3473,1847,404,236,204,35,
"경기도","계","25~29",89528,41738,20919,10405,9087,5582,952,454,227,164,
"경기도","계","30~34",102404,38365,22293,12994,13946,12027,1457,633,378,311,
"경기도","계","35~39",90096,28971,17967,11326,12882,14924,2389,773,424,440,
"경기도","계","40~44",95657,27506,16073,11470,14081,19467,4292,1441,643,684,
"경기도","계","45~49",92063,24412,14136,10234,12520,21133,5384,2427,904,913,
"경기도","계","50~54",91182,20462,13199,10329,11128,22183,6644,3747,1800,1690,
"경기도","계","55~59",93524,18412,12158,9682,11150,23304,8509,4344,2947,3018,
"경기도","계","60~64",70112,11719,7750,5921,7893,17730,7920,4090,2992,4097,
"경기도","계","65~69",64396,8655,5937,5285,6135,15634,7959,4686,3809,6296,
"경기도","계","70~74",63922,7259,5280,4579,5616,14587,7802,4638,4280,9881,
"경기도","계","75세 이상",118283,9832,8111,6839,9005,26572,15259,9222,8008,25435,
"경기도","남자","합계",506853,155244,86477,54893,60425,90759,25148,12450,8382,13075,
"경기도","남자","20세 미만",3570,2521,481,158,173,150,50,35,2,,
"경기도","남자","20~24",23394,13792,5012,1738,1578,855,194,104,104,17,
"경기도","남자","25~29",53755,25971,12515,5721,5299,3072,607,286,135,149,
"경기도","남자","30~34",67235,25565,14981,8437,8980,7422,890,442,248,270,
"경기도","남자","35~39",58608,19287,11747,7432,8116,9450,1470,521,271,314,
"경기도","남자","40~44",61307,18044,10280,7148,8729,12327,2735,960,492,592,
"경기도","남자","45~49",55948,15314,8496,6199,7469,12553,3146,1477,580,714,
"경기도","남자","50~54",51031,11770,7826,5814,5987,12137,3427,1822,978,1270,
"경기도","남자","55~59",45213,9886,6234,4808,5476,10895,3223,1849,1325,1517,
"경기도","남자","60~64",28154,5378,3440,2639,3193,7330,2581,1236,1033,1324,
"경기도","남자","65~69",20884,3421,2147,1902,2089,5517,2212,1097,971,1528,
"경기도","남자","70~74",15953,2161,1590,1421,1615,4006,1847,953,895,1465,
"경기도","남자","75세 이상",21801,2134,1728,1476,1721,5045,2766,1668,1348,3915,
"경기도","여자","합계",521236,115987,69315,48191,56853,104513,43934,24303,18251,39889,
"경기도","여자","20세 미만",3703,2601,540,138,189,132,61,27,15,,
"경기도","여자","20~24",26255,14986,5936,1986,1895,992,210,132,100,18,
"경기도","여자","25~29",35773,15767,8404,4684,3788,2510,345,168,92,15,
"경기도","여자","30~34",35169,12800,7312,4557,4966,4605,567,191,130,41,
"경기도","여자","35~39",31488,9684,6220,3894,4766,5474,919,252,153,126,
"경기도","여자","40~44",34350,9462,5793,4322,5352,7140,1557,481,151,92,
"경기도","여자","45~49",36115,9098,5640,4035,5051,8580,2238,950,324,199,
"경기도","여자","50~54",40151,8692,5373,4515,5141,10046,3217,1925,822,420,
"경기도","여자","55~59",48311,8526,5924,4874,5674,12409,5286,2495,1622,1501,
"경기도","여자","60~64",41958,6341,4310,3282,4700,10400,5339,2854,1959,2773,
"경기도","여자","65~69",43512,5234,3790,3383,4046,10117,5747,3589,2838,4768,
"경기도","여자","70~74",47969,5098,3690,3158,4001,10581,5955,3685,3385,8416,
"경기도","여자","75세 이상",96482,7698,6383,5363,7284,21527,12493,7554,6660,21520,
"강원도","계","합계",189651,40439,22021,13604,15345,31106,13540,9338,8868,35390,
"강원도","계","20세 미만",2899,2475,234,35,81,39,17,16,,2,
"강원도","계","20~24",16077,9825,3666,1217,883,330,52,56,44,4,
"강원도","계","25~29",11029,4859,2802,1200,1133,837,68,63,44,23,
"강원도","계","30~34",9491,3836,1947,1097,1150,1161,125,61,44,70,
"강원도","계","35~39",8454,2733,1615,1097,1113,1373,285,145,22,71,
"강원도","계","40~44",9923,2653,1756,1035,1218,2222,485,213,111,230,
"강원도","계","45~49",12502,3093,1848,1328,1338,2738,885,480,297,495,
"강원도","계","50~54",16573,3267,2185,1567,1672,3767,1619,887,588,1021,
"강원도","계","55~59",18567,2875,1916,1398,1929,4319,1845,1213,1119,1953,
"강원도","계","60~64",15657,1605,1231,1040,1365,3642,1669,1208,1169,2728,
"강원도","계","65~69",14444,1047,775,817,983,3009,1536,1183,1043,4051,
"강원도","계","70~74",17514,791,936,638,1003,2747,1848,1400,1527,6624,
"강원도","계","75세 이상",36521,1380,1110,1135,1477,4922,3106,2413,2860,18118,
"강원도","남자","합계",82512,24507,12005,6896,7466,13347,4931,3223,2550,7587,
"강원도","남자","20세 미만",1849,1616,127,16,40,28,8,12,,2,
"강원도","남자","20~24",9628,6039,2172,648,458,201,43,32,31,4,
"강원도","남자","25~29",7018,3241,1742,756,622,516,57,42,24,18,
"강원도","남자","30~34",5867,2518,1215,643,668,595,88,51,41,48,
"강원도","남자","35~39",5220,1734,939,701,651,847,174,93,20,61,
"강원도","남자","40~44",6399,1846,1163,577,695,1362,345,131,76,204,
"강원도","남자","45~49",7464,1977,1070,800,798,1456,520,269,189,385,
"강원도","남자","50~54",8989,1949,1202,801,945,1878,771,429,345,669,
"강원도","남자","55~59",9068,1706,1009,737,975,1930,741,551,435,984,
"강원도","남자","60~64",6436,840,584,443,646,1581,579,518,421,824,
"강원도","남자","65~69",4572,449,289,347,353,1129,565,341,266,833,
"강원도","남자","70~74",4105,290,316,190,266,884,519,363,273,1004,
"강원도","남자","75세 이상",5897,302,177,237,349,940,521,391,429,2551,
"강원도","여자","합계",107139,15932,10016,6708,7879,17759,8609,6115,6318,27803,
"강원도","여자","20세 미만",1050,859,107,19,41,11,9,4,,,
"강원도","여자","20~24",6449,3786,1494,569,425,129,9,24,13,,
"강원도","여자","25~29",4011,1618,1060,444,511,321,11,21,20,5,
