"행정구역별(시군구)","연령별",2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"울산광역시","20세 미만",611,305,306,528,289,239,450,216,234,417,220,197,931,490,441,611,361,250,409,228,181
"울산광역시","20~24",5096,2984,2112,4645,2700,1945,4458,2565,1893,4453,2451,2002,5526,3128,2398,5468,3018,2450,5494,2982,2512
"울산광역시","25~29",10019,7204,2815,10096,7035,3061,10174,7077,3097,10313,7063,3250,10831,7339,3492,12167,8019,4148,14239,9218,5021
"울산광역시","30~34",11809,8923,2886,11056,8286,2770,10293,7577,2716,9868,7274,2594,10060,7464,2596,10970,7992,2978,12378,8952,3426
"울산광역시","35~39",9828,7205,2623,9836,7216,2620,10039,7360,2679,10082,7350,2732,10012,7305,2707,9900,7273,2627,10146,7431,2715
"울산광역시","40~44",10071,6904,3167,9490,6513,2977,9342,6492,2850,9174,6402,2772,8883,6231,2652,9416,6643,2773,10115,7239,2876
"울산광역시","45~49",10045,6466,3579,10094,6470,3624,10510,6828,3682,10624,6923,3701,10753,7009,3744,10769,7119,3650,10697,7157,3540
"울산광역시","50~54",10118,5871,4247,10019,5925,4094,10048,6032,4016,10343,6313,4030,10771,6561,4210,11342,7044,4298,12150,7544,4606
"울산광역시","55~59",10255,5137,5118,10918,5472,5446,11464,5907,5557,11687,6104,5583,11822,6234,5588,12058,6485,5573,12308,6792,5516
"울산광역시","60~64",7746,3377,4369,8851,3873,4978,9715,4295,5420,10693,4830,5863,11674,5291,6383,12760,5937,6823,14149,6647,7502
"울산광역시","65~69",5697,2099,3598,6298,2343,3955,6958,2679,4279,7375,2844,4531,8190,3153,5037,9453,3655,5798,11072,4355,6717
"울산광역시","70~74",4757,1253,3504,4896,1373,3523,5071,1477,3594,5561,1720,3841,6097,1953,4144,6818,2225,4593,7646,2531,5115
"울산광역시","75~79",3827,793,3034,4116,873,3243,4618,1056,3562,4955,1151,3804,5173,1225,3948,5296,1250,4046,5640,1362,4278
"울산광역시","80~84",2351,341,2010,2568,393,2175,2826,479,2347,3011,519,2492,3346,604,2742,3670,699,2971,4077,795,3282
"울산광역시","85세 이상",1321,169,1152,1445,177,1268,1531,205,1326,1680,240,1440,1946,316,1630,2150,350,1800,2541,444,2097
"세종특별자치시","합계",21889,11711,10178,27683,15083,12600,31472,16733,14739,35763,18967,16796,39078,20572,18506,43577,22724,20853,45706,23696,22010
"세종특별자치시","20세 미만",687,321,366,911,439,472,916,444,472,919,447,472,796,384,412,1330,669,661,673,336,337
"세종특별자치시","20~24",4003,2136,1867,5595,3051,2544,5523,2831,2692,5953,3000,2953,5479,2635,2844,6881,3297,3584,5031,2294,2737
"세종특별자치시","25~29",3045,2008,1037,4135,2692,1443,4748,2919,1829,5330,3165,2165,6073,3521,2552,6623,3688,2935,7282,3915,3367
"세종특별자치시","30~34",2353,1432,921,2918,1854,1064,3558,2279,1279,4152,2697,1455,4864,3120,1744,5478,3489,1989,6546,4043,2503
"세종특별자치시","35~39",1752,1121,631,2204,1383,821,2816,1744,1072,3365,2110,1255,3734,2323,1411,3855,2426,1429,4251,2636,1615
"세종특별자치시","40~44",1630,1005,625,1889,1157,732,2183,1308,875,2544,1512,1032,2889,1765,1124,3072,1841,1231,3556,2140,1416
"세종특별자치시","45~49",1480,908,572,1955,1185,770,2256,1308,948,2544,1480,1064,2936,1669,1267,3017,1745,1272,3243,1882,1361
"세종특별자치시","50~54",1370,820,550,1643,978,665,1929,1092,837,2297,1287,1010,2623,1480,1143,2825,1574,1251,3309,1865,1444
"세종특별자치시","55~59",1332,697,635,1606,827,779,1960,1036,924,2287,1184,1103,2429,1269,1160,2535,1317,1218,2680,1400,1280
"세종특별자치시","60~64",913,433,480,1225,570,655,1505,661,844,1828,809,1019,2148,957,1191,2321,1033,1288,2763,1242,1521
"세종특별자치시","65~69",743,274,469,908,348,560,1097,434,663,1296,513,783,1449,555,894,1686,655,1031,2065,831,1234
"세종특별자치시","70~74",761,200,561,800,224,576,839,228,611,969,283,686,1141,356,785,1274,400,874,1410,465,945
"세종특별자치시","75~79",809,175,634,842,173,669,974,206,768,1037,237,800,1089,263,826,1117,287,830,1132,283,849
"세종특별자치시","80~84",611,117,494,640,126,514,694,150,544,757,153,604,834,166,668,891,169,722,989,200,789
"세종특별자치시","85세 이상",400,64,336,412,76,336,474,93,381,485,90,395,594,109,485,672,134,538,776,164,612
"경기도","합계",1026471,556495,469976,1067916,574609,493307,1124541,607758,516783,1197586,647041,550545,1290893,696194,594699,1406010,758076,647934,1543100,835849,707251
"경기도","20세 미만",7616,3586,4030,7702,3578,4124,7326,3315,4011,7206,3199,4007,7590,3448,4142,8910,3885,5025,7055,3211,3844
"경기도","20~24",50199,24612,25587,51968,25258,26710,53631,25665,27966,56321,26181,30140,62973,29061,33912,71125,32036,39089,75866,34974,40892
"경기도","25~29",99362,62450,36912,103092,64659,38433,110695,69845,40850,124628,78203,46425,143503,88075,55428,165901,99420,66481,189191,112289,76902
"경기도","30~34",118409,80089,38320,114909,78213,36696,114390,78615,35775,119019,81710,37309,130162,89331,40831,147266,100520,46746,172403,116585,55818
"경기도","35~39",100540,67409,33131,102362,68753,33609,107953,72706,35247,114700,77635,37065,119825,81269,38556,124823,84639,40184,132097,89772,42325
"경기도","40~44",103995,68813,35182,99784,65751,34033,99875,66084,33791,100028,66057,33971,102842,67735,35107,109713,72288,37425,120607,79787,40820
"경기도","45~49",98661,63118,35543,101905,64314,37591,108492,68991,39501,113174,72209,40965,117392,75035,42357,119770,77270,42500,121881,78836,43045
"경기도","50~54",95158,57254,37904,96053,58120,37933,98703,60049,38654,104181,63586,40595,111353,67889,43464,118136,72926,45210,129783,80230,49553
"경기도","55~59",90935,47233,43702,99959,52449,47510,108169,57788,50381,112879,60920,51959,116975,63901,53074,121372,67432,53940,126334,71291,55043
"경기도","60~64",66537,29348,37189,78549,35092,43457,87417,39704,47713,99970,46180,53790,110259,51195,59064,122173,57891,64282,137512,66144,71368
"경기도","65~69",55634,20008,35626,59551,22040,37511,64778,24825,39953,69212,26793,42419,76574,30135,46439,89745,35917,53828,105996,43246,62750
"경기도","70~74",51266,14349,36917,53457,15363,38094,55535,16583,38952,60065,18482,41583,65253,20853,44400,71100,23000,48100,76003,25160,50843
"경기도","75~79",44190,9934,34256,47982,11384,36598,52678,12713,39965,55547,13589,41958,58022,14363,43659,60832,15256,45576,63890,16503,47387
"경기도","80~84",27890,5205,22685,32007,6128,25879,34717,6960,27757,38086,7802,30284,42249,8794,33455,45389,9656,35733,50166,10919,39247
"경기도","85세 이상",16079,3087,12992,18636,3507,15129,20182,3915,16267,22570,4495,18075,25921,5110,20811,29755,5940,23815,34316,6902,27414
"강원도","합계",189379,96820,92559,197917,101371,96546,199645,100677,98968,206295,104082,102213,208857,103974,104883,231371,115678,115693,245012,122646,122366
"강원도","20세 미만",2293,1348,945,2934,1819,1115,2365,1380,985,2397,1435,962,1982,1131,851,4983,2694,2289,2923,1497,1426
"강원도","20~24",20467,14254,6213,20989,14238,6751,17975,11124,6851,17615,10730,6885,15984,9461,6523,21177,11611,9566,19613,10751,8862
"강원도","25~29",16088,11370,4718,16820,11920,4900,16380,11174,5206,17112,11625,5487,16968,10857,6111,19262,12232,7030,21764,13463,8301
"강원도","30~34",11473,7021,4452,11666,7355,4311,11674,7655,4019,11737,7743,3994,12063,7960,4103,13740,9032,4708,15525,10121,5404
"강원도","35~39",9986,6355,3631,10124,6439,3685,10469,6713,3756,10769,6952,3817,10751,6970,3781,11401,7438,3963,11925,7705,4220
"강원도","40~44",11833,7649,4184,11346,7334,4012,11321,7304,4017,10969,7118,3851,10663,6870,3793,11314,7284,4030,12277,7888,4389
"강원도","45~49",14080,8862,5218,14362,9011,5351,14606,9192,5414,14524,9170,5354,14226,8840,5386,14554,9139,5415,14644,9240,5404
"강원도","50~54",16724,9631,7093,16606,9681,6925,16407,9665,6742,16889,9910,6979,17213,10107,7106,18255,11010,7245,19414,11655,7759
"강원도","55~59",18944,9822,9122,20548,10841,9707,21565,11520,10045,21806,11806,10000,21936,11964,9972,22059,12130,9929,22599,12652,9947
"강원도","60~64",14821,6816,8005,17310,8098,9212,18504,8891,9613,20878,10264,10614,22177,11001,11176,24382,12228,12154,27400,14019,13381
"강원도","65~69",12591,4679,7912,12884,4951,7933,14003,5616,8387,14694,6057,8637,15994,6767,9227,18579,8091,10488,21836,9760,12076
"강원도","70~74",13894,3860,10034,13895,4037,9858,13799,4143,9656,14335,4502,9833,14631,4884,9747,14964,5051,9913,15515,5360,10155
"강원도","75~79",12795,2854,9941,13641,3048,10593,14685,3364,11321,15043,3480,11563,15193,3622,11571,15634,3761,11873,15864,3962,11902
"강원도","80~84",8109,1422,6687,8989,1673,7316,9702,1897,7805,10746,2152,8594,11573,2276,9297,12578,2482,10096,13895,2811,11084
"강원도","85세 이상",5281,877,4404,5803,926,4877,6190,1039,5151,6781,1138,5643,7503,1264,6239,8489,1495,6994,9818,1762,8056
"충청북도","합계",173598,86851,86747,187377,94398,92979,195186,99354,95832,204109,105327,98782,215196,111795,103401,236208,122465,113743,252251,131560,120691
"충청북도","20세 미만",2091,1161,930,2709,1528,1181,2498,1456,1042,2301,1367,934,2560,1508,1052,4594,2345,2249,2935,1396,1539
"충청북도","20~24",13134,7122,6012,17006,9234,7772,16619,8886,7733,16763,8975,7788,18411,10091,8320,22598,11688,10910,20114,10262,9852
"충청북도","25~29",15793,10107,5686,17425,11420,6005,18415,12320,6095,20427,13810,6617,22975,15443,7532,26232,17164,9068,29310,18722,10588
"충청북도","30~34",14581,9618,4963,15017,9988,5029,15202,10268,4934,15496,10697,4799,16506,11337,5169,18521,12866,5655,21237,14674,6563
"충청북도","35~39",11747,7827,3920,11968,7991,3977,12692,8468,4224,13449,9122,4327,13988,9483,4505,14585,9845,4740,15639,10739,4900
"충청북도","40~44",12534,8303,4231,12031,7869,4162,12513,8249,4264,12468,8200,4268,12328,8156,4172,12949,8591,4358,14131,9435,4696
"충청북도","45~49",13456,8428,5028,14167,8760,5407,14670,9179,5491,14882,9473,5409,15000,9534,5466,15312,9681,5631,15714,10030,5684
"충청북도","50~54",15030,8696,6334,15145,8833,6312,15245,8950,6295,16192,9577,6615,17124,10160,6964,17924,10754,7170,19609,11808,7801
"충청북도","55~59",15918,8135,7783,17686,9156,8530,19111,10076,9035,19395,10357,9038,19391,10461,8930,20327,11137,9190,21147,11828,9319
"충청북도","60~64",12585,5641,6944,14740,6730,8010,16041,7452,8589,17944,8538,9406,19324,9319,10005,21150,10236,10914,24239,12020,12219
"충청북도","65~69",10342,3812,6530,11129,4219,6910,12095,4736,7359,12818,5169,7649,13952,5671,8281,16282,6830,9452,19261,8312,10949
"충청북도","70~74",11690,3173,8517,11505,3272,8233,11405,3426,7979,11712,3664,8048,11982,3901,8081,12642,4149,8493,13544,4607,8937
"충청북도","75~79",11737,2536,9201,12325,2739,9586,13138,2946,10192,13388,3098,10290,13301,3122,10179,13505,3244,10261,13479,3325,10154
"충청북도","80~84",8328,1485,6843,9280,1728,7552,9912,1938,7974,10528,2131,8397,11244,2293,8951,11514,2421,9093,12457,2600,9857
"충청북도","85세 이상",4632,807,3825,5244,931,4313,5630,1004,4626,6346,1149,5197,7110,1316,5794,8073,1514,6559,9435,1802,7633
"충청남도","합계",234513,119275,115238,247056,126511,120545,259727,134104,125623,270497,140596,129901,280773,146305,134468,304973,159737,145236,327432,173247,154185
"충청남도","20세 미만",3087,1403,1684,3511,1620,1891,3379,1588,1791,3420,1695,1725,3328,1660,1668,5406,2386,3020,3749,1539,2210
"충청남도","20~24",19080,9314,9766,20749,10081,10668,20252,9597,10655,20788,9816,10972,22049,10285,11764,26316,11926,14390,25283,11501,13782
"충청남도","25~29",22582,14470,8112,23305,15065,8240,24457,15952,8505,25663,16731,8932,27337,17679,9658,30885,19786,11099,33983,21478,12505
"충청남도","30~34",21796,15548,6248,22126,15835,6291,22654,16227,6427,22823,16333,6490,23609,16838,6771,25522,18321,7201,28053,20041,8012
"충청남도","35~39",16321,11658,4663,17318,12604,4714,18796,13696,5100,19971,14568,5403,20087,14679,5408,20646,15170,5476,21961,16057,5904
"충청남도","40~44",16557,11451,5106,16149,11187,4962,16812,11707,5105,16770,11665,5105,16857,11872,4985,18007,12843,5164,20116,14449,5667
"충청남도","45~49",16809,10877,5932,17677,11486,6191,18830,12350,6480,19404,12871,6533,19618,13057,6561,20237,13567,6670,20917,14135,6782
"충청남도","50~54",18582,11254,7328,18608,11356,7252,19358,11703,7655,20128,12305,7823,20939,12913,8026,22102,13778,8324,24610,15550,9060
"충청남도","55~59",19170,10148,9022,21296,11485,9811,23277,12813,10464,24178,13473,10705,24523,13776,10747,25582,14652,10930,26341,15314,11027
"충청남도","60~64",15063,6912,8151,17418,8145,9273,19414,9301,10113,21654,10605,11049,23264,11505,11759,25799,13074,12725,30013,15591,14422
"충청남도","65~69",14290,5234,9056,15465,5806,9659,16355,6430,9925,16848,6889,9959,17806,7393,10413,20045,8591,11454,23273,10356,12917
"충청남도","70~74",15186,4015,11171,15003,4201,10802,14777,4354,10423,15415,4737,10678,16089,5242,10847,17619,5905,11714,19359,6646,12713
"충청남도","75~79",16222,3407,12815,16524,3548,12976,17717,3869,13848,17835,3980,13855,17591,4061,13530,17741,4169,13572,17870,4384,13486
"충청남도","80~84",12625,2337,10288,13947,2681,11266,14654,2858,11796,15516,3019,12497,16283,3164,13119,16295,3183,13112,17145,3397,13748
"충청남도","85세 이상",7143,1247,5896,7960,1411,6549,8995,1659,7336,10084,1909,8175,11393,2181,9212,12771,2386,10385,14759,2809,11950
"전라북도","합계",213750,99957,113793,222201,104060,118141,227600,107095,120505,232587,109521,123066,238746,112938,125808,255269,121764,133505,276153,132769,143384
"전라북도","20세 미만",3054,1752,1302,3689,2047,1642,3482,1959,1523,3083,1676,1407,3325,1857,1468,3798,2102,1696,3618,1970,1648
"전라북도","20~24",16204,9140,7064,18297,10270,8027,17968,9778,8190,18073,9602,8471,18745,10023,8722,21976,11473,10503,22397,11855,10542
"전라북도","25~29",15213,9578,5635,15462,9744,5718,15981,9994,5987,16867,10440,6427,18264,11107,7157,20906,12367,8539,23897,14080,9817
"전라북도","30~34",14715,9641,5074,14170,9198,4972,13532,8879,4653,13198,8596,4602,13680,8954,4726,15539,10214,5325,17778,11495,6283
"전라북도","35~39",12882,8704,4178,12699,8594,4105,13099,8869,4230,13304,9116,4188,13055,8867,4188,13402,9055,4347,14193,9453,4740
"전라북도","40~44",14108,9537,4571,13631,9157,4474,13416,8966,4450,12921,8604,4317,12650,8509,4141,13171,8829,4342,14324,9637,4687
"전라북도","45~49",14943,9708,5235,15370,9850,5520,16034,10388,5646,16132,10369,5763,16169,10472,5697,16426,10753,5673,16898,11018,5880
"전라북도","50~54",16515,9718,6797,16594,9879,6715,16584,9928,6656,17262,10431,6831,17679,10664,7015,18814,11493,7321,20469,12558,7911
"전라북도","55~59",18065,9363,8702,19362,10012,9350,20723,10898,9825,21031,11222,9809,20863,11331,9532,21310,11798,9512,22188,12495,9693
"전라북도","60~64",15231,6677,8554,17079,7766,9313,18660,8715,9945,20632,9837,10795,21482,10268,11214,23174,11212,11962,26076,12836,13240
"전라북도","65~69",15642,5501,10141,16586,6071,10515,16979,6472,10507,17066,6617,10449,17764,7115,10649,19255,7851,11404,21792,9187,12605
"전라북도","70~74",16867,3883,12984,16856,4195,12661,16105,4302,11803,16550,4734,11816,17445,5213,12232,19054,5887,13167,20482,6568,13914
"전라북도","75~79",17986,3283,14703,18308,3505,14803,19886,3829,16057,19796,3885,15911,19138,3822,15316,18834,3779,15055,19312,4112,15200
"전라북도","80~84",14123,2227,11896,15032,2440,12592,15672,2652,13020,16247,2741,13506,16813,2867,13946,16857,2877,13980,17900,3087,14813
"전라북도","85세 이상",8202,1245,6957,9066,1332,7734,9479,1466,8013,10425,1651,8774,11674,1869,9805,12753,2074,10679,14829,2418,12411
"전라남도","합계",218864,96470,122394,227225,101102,126123,232022,104116,127906,235062,106213,128849,238147,108878,129269,256633,120032,136601,274108,129377,144731
"전라남도","20세 미만",1676,973,703,1948,1139,809,1753,1007,746,2095,1262,833,1869,1184,685,2647,1593,1054,1536,862,674
"전라남도","20~24",8291,4477,3814,9467,5213,4254,9204,5147,4057,9021,5074,3947,9384,5319,4065,12334,6766,5568,11570,6039,5531
"전라남도","25~29",10656,6643,4013,11511,7096,4415,11627,7148,4479,12292,7415,4877,13766,8383,5383,16345,9862,6483,18610,11152,7458
"전라남도","30~34",12644,8536,4108,12193,8292,3901,11641,7893,3748,11108,7537,3571,11382,7699,3683,12926,8877,4049,14721,10072,4649
"전라남도","35~39",11493,8076,3417,11643,8168,3475,11980,8435,3545,11953,8420,3533,12056,8528,3528,12505,8898,3607,12987,9039,3948
"전라남도","40~44",13279,9369,3910,12495,8732,3763,12440,8594,3846,11647,8089,3558,11373,7916,3457,12310,8728,3582,13586,9557,4029
"전라남도","45~49",15171,10100,5071,15556,10200,5356,16074,10718,5356,15839,10568,5271,15558,10350,5208,15922,10752,5170,16267,11080,5187
"전라남도","50~54",17327,10432,6895,17852,10900,6952,18076,11061,7015,18054,11186,6868,17954,11208,6746,19413,12374,7039,21134,13652,7482
"전라남도","55~59",18961,10460,8501,20922,11491,9431,21942,12164,9778,22226,12412,9814,21871,12347,9524,22648,13067,9581,24087,14138,9949
"전라남도","60~64",16169,7615,8554,17794,8672,9122,19129,9489,9640,20995,10720,10275,22165,11375,10790,24469,12741,11728,27725,14546,13179
"전라남도","65~69",17403,6143,11260,18457,6781,11676,18729,7238,11491,18940,7606,11334,18925,7870,11055,20765,9007,11758,23160,10464,12696
"전라남도","70~74",21952,5080,16872,21046,5162,15884,19852,5243,14609,19731,5541,14190,20232,5987,14245,21347,6531,14816,22745,7281,15464
"전라남도","75~79",24212,4276,19936,25036,4627,20409,26414,4929,21485,26188,4974,21214,24745,4810,19935,24219,4747,19472,23671,4893,18778
"전라남도","80~84",18189,2673,15516,19046,2904,16142,19980,3137,16843,20779,3349,17430,21501,3587,17914,22384,3625,18759,23855,3798,20057
"전라남도","85세 이상",11441,1617,9824,12259,1725,10534,13181,1913,11268,14194,2060,12134,15366,2315,13051,16399,2464,13935,18454,2804,15650
"경상북도","합계",322569,149660,172909,336547,158385,178162,346998,164591,182407,353702,168782,184920,360213,173198,187015,388791,188127,200664,416697,203647,213050
"경상북도","20세 미만",3154,1717,1437,3668,1944,1724,4739,2570,2169,3688,2038,1650,3771,2084,1687,5844,3114,2730,3995,2148,1847
"경상북도","20~24",21838,11433,10405,24496,13187,11309,24389,13326,11063,23822,12918,10904,24319,13410,10909,29604,15601,14003,28472,15237,13235
"경상북도","25~29",24610,15768,8842,25113,16364,8749,24998,16464,8534,25817,17063,8754,26897,17508,9389,30297,19367,10930,34013,21433,12580
"경상북도","30~34",24630,16587,8043,23695,16224,7471,23017,15874,7143,22483,15565,6918,22628,15816,6812,24494,17237,7257,27462,19242,8220
"경상북도","35~39",19478,13279,6199,20059,13770,6289,20841,14402,6439,21076,14673,6403,20881,14608,6273,21507,15055,6452,22470,15624,6846
"경상북도","40~44",21023,13925,7098,20143,13349,6794,19922,13193,6729,19505,13053,6452,19082,12864,6218,20220,13657,6563,22479,15201,7278
"경상북도","45~49",22592,14336,8256,23192,14725,8467,23913,15209,8704,23850,15325,8525,23674,15186,8488,24447,15713,8734,25361,16252,9109
"경상북도","50~54",25696,14678,11018,26112,15158,10954,26011,15172,10839,26600,15693,10907,27477,16347,11130,28856,17363,11493,31245,18877,12368
"경상북도","55~59",28218,14053,14165,30630,15652,14978,32583,16827,15756,33461,17528,15933,32941,17712,15229,34012,18683,15329,35534,19835,15699
"경상북도","60~64",24153,10247,13906,27663,12172,15491,29617,13585,16032,31907,15010,16897,33667,15966,17701,37436,18070,19366,41789,20673,21116
"경상북도","65~69",22026,7547,14479,24568,8698,15870,26431,9677,16754,27637,10389,17248,28502,11103,17399,31547,12580,18967,36190,15066,21124
"경상북도","70~74",25070,5907,19163,23873,6043,17830,23309,6292,17017,23687,6773,16914,24512,7419,17093,26971,8327,18644,30292,9704,20588
"경상북도","75~79",27513,5074,22439,28086,5402,22684,29856,5864,23992,30155,6069,24086,29105,5953,23152,28353,5820,22533,27584,5973,21611
"경상북도","80~84",20351,3195,17156,22068,3705,18363,23074,3905,19169,24380,4205,20175,25594,4450,21144,26305,4560,21745,27884,4884,23000
"경상북도","85세 이상",12217,1914,10303,13181,1992,11189,14298,2231,12067,15634,2480,13154,17163,2772,14391,18898,2980,15918,21927,3498,18429
"경상남도","합계",346754,167463,179291,358430,173904,184526,370293,180776,189517,379719,185174,194545,391421,191262,200159,417737,206071,211666,450490,223873,226617
"경상남도","20세 미만",2463,1299,1164,2393,1286,1107,2349,1234,1115,2068,1093,975,2306,1283,1023,2508,1310,1198,1863,963,900
"경상남도","20~24",15076,8194,6882,15218,8084,7134,15194,8059,7135,14893,7879,7014,16396,8649,7747,18449,9495,8954,19222,10146,9076
"경상남도","25~29",24195,15559,8636,24088,15560,8528,24356,15783,8573,25694,16302,9392,28261,17636,10625,31155,19112,12043,35268,21272,13996
"경상남도","30~34",29008,20422,8586,27830,19527,8303,26820,18873,7947,25478,17773,7705,25973,17965,8008,28225,19681,8544,31286,21520,9766
"경상남도","35~39",25385,17718,7667,26182,18515,7667,26985,19085,7900,27186,19198,7988,26687,18775,7912,27074,19072,8002,27421,19156,8265
"경상남도","40~44",27116,18279,8837,26065,17765,8300,26027,17753,8274,25064,17124,7940,24735,17067,7668,26380,18347,8033,28655,20042,8613
"경상남도","45~49",28584,17955,10629,29738,18640,11098,30980,19775,11205,31299,20099,11200,31122,20000,11122,31778,20687,11091,31960,21022,10938
"경상남도","50~54",30764,17606,13158,31035,17958,13077,31184,18176,13008,32295,18840,13455,33535,19726,13809,35644,21402,14242,38815,23487,15328
"경상남도","55~59",32836,16258,16578,35849,18056,17793,38337,19601,18736,39080,20329,18751,38608,20333,18275,39754,21295,18459,41203,22588,18615
"경상남도","60~64",27086,11627,15459,31097,13698,17399,34051,15338,18713,37895,17393,20502,39963,18251,21712,44047,20466,23581,49126,23474,25652
"경상남도","65~69",23688,8184,15504,26250,9358,16892,28118,10479,17639,29230,11131,18099,30881,12160,18721,35392,14188,21204,40605,16717,23888
"경상남도","70~74",24818,5739,19079,24318,6129,18189,24313,6487,17826,25274,7200,18074,26655,7928,18727,28948,8955,19993,32028,10271,21757
"경상남도","75~79",25862,4479,21383,26796,4810,21986,27902,5157,22745,28543,5403,23140,28061,5589,22472,27888,5680,22208,27769,5968,21801
"경상남도","80~84",19050,2650,16400,19936,2950,16986,20948,3193,17755,21855,3379,18476,22889,3620,19269,23865,3847,20018,26030,4329,21701
"경상남도","85세 이상",10823,1494,9329,11635,1568,10067,12729,1783,10946,13865,2031,11834,15349,2280,13069,16630,2534,14096,19239,2918,16321
"제주특별자치도","합계",58446,28946,29500,62841,31538,31303,68738,35221,33517,73250,37607,35643,75353,38296,37057,81855,41643,40212,88683,44806,43877
"제주특별자치도","20세 미만",551,289,262,552,284,268,672,315,357,646,326,320,449,212,237,635,308,327,398,200,198
"제주특별자치도","20~24",2826,1253,1573,2825,1331,1494,3055,1349,1706,3213,1399,1814,3172,1299,1873,3914,1645,2269,3934,1644,2290
"제주특별자치도","25~29",3916,2303,1613,4240,2461,1779,4844,2873,1971,5783,3322,2461,6313,3558,2755,7487,4049,3438,8352,4377,3975
"제주특별자치도","30~34",4837,2947,1890,4959,2994,1965,5227,3255,1972,5404,3395,2009,5554,3466,2088,6094,3729,2365,7086,4251,2835
"제주특별자치도","35~39",4835,2947,1888,5181,3194,1987,5811,3578,2233,6121,3809,2312,6231,3792,2439,6418,3896,2522,6602,3971,2631
"제주특별자치도","40~44",5733,3584,2149,5731,3587,2144,6100,3875,2225,6216,3854,2362,6130,3753,2377,6452,3958,2494,7052,4265,2787
"제주특별자치도","45~49",6135,3831,2304,6762,4119,2643,7531,4654,2877,7904,4804,3100,7972,4819,3153,8010,4857,3153,8024,4829,3195
"제주특별자치도","50~54",6019,3520,2499,6605,3886,2719,7118,4232,2886,7619,4584,3035,7850,4642,3208,8682,5095,3587,9458,5516,3942
"제주특별자치도","55~59",5754,3054,2700,6464,3434,3030,7280,3996,3284,7772,4283,3489,7919,4411,3508,8257,4592,3665,8730,4874,3856
"제주특별자치도","60~64",4120,1920,2200,5132,2450,2682,5824,2838,2986,6550,3254,3296,6931,3369,3562,7723,3884,3839,8490,4343,4147
"제주특별자치도","65~69",3344,1292,2052,3656,1479,2177,3996,1656,2340,4209,1770,2439,4584,1995,2589,5350,2376,2974,6327,2822,3505
"제주특별자치도","70~74",3081,873,2208,3221,1008,2213,3289,1087,2202,3549,1192,2357,3757,1298,2459,4134,1440,2694,4510,1603,2907
"제주특별자치도","75~79",2986,598,2388,3083,687,2396,3351,828,2523,3348,830,2518,3373,812,2561,3368,886,2482,3692,998,2694
"제주특별자치도","80~84",2496,383,2113,2570,457,2113,2605,472,2133,2662,521,2141,2684,540,2144,2798,559,2239,3147,669,2478
"제주특별자치도","85세 이상",1813,152,1661,1860,167,1693,2035,213,1822,2254,264,1990,2434,330,2104,2533,369,2164,2881,444,2437
